Posição Atual do Ativo,Código da Operação,Preço de Abertura,Maxima Alta,Minima Baixa,Preço de Fechamento,Última Média Rápida,Última Média Lenta,Última Volatilidade,Média da Volatilidade,Diferença Atual,Último RSI,Média Recente dos Gradientes Rápidos,Média Necessária para Tendência de Alta,Gradiente Rápido Máximo para Sair da Tendência,Gradiente Rápido,Direção do Gradiente Rápido,Gradiente Lento,Direção do Gradiente Lento,Porcentagem de Crescimento do Gradiente Rápido,Porcentagem de Decremento do Gradiente Rápido,MACD,Linha de Sinal,Histograma do MACD,Taxa de Crescimento do Histograma do MACD,Sinal de Compra,Sinal de Venda,Indicador Vortex +VI,Indicador Vortex -VI,Taxa de Crescimento do +VI
Vendido,SOLUSDT,212.03,213.09,211.38,212.03,211.287,208.113,3.577,4.437,3.174,59.894,0.038,0.421,0.489,0.623,Subindo,-0.08,Subindo,9.548,0.0,1.71456,1.29887,0.41569,-0.357,False,False,1.34438,0.65746,5.22
Vendido,SOLUSDT,212.3,213.09,211.38,212.28,211.323,208.119,3.585,4.437,3.204,67.914,0.048,0.421,0.543,0.659,Subindo,-0.074,Subindo,5.734,0.0,1.72498,1.30076,0.42421,-0.343,False,False,1.34438,0.65746,5.22
Vendido,SOLUSDT,211.84,213.09,211.38,211.83,211.259,208.108,3.572,4.437,3.151,54.724,0.032,0.421,0.579,0.594,Descendo,-0.085,Descendo,0.0,9.761,1.67081,1.29092,0.37989,-0.412,False,False,1.34438,0.65746,5.22
Vendido,SOLUSDT,212.36,213.09,211.38,212.27,211.321,208.119,3.584,4.437,3.202,67.552,0.058,0.421,0.514,0.657,Subindo,-0.074,Subindo,10.577,0.0,1.73123,1.3019,0.42933,-0.336,False,False,1.34438,0.65746,5.22
Vendido,SOLUSDT,212.87,212.86,212.1,212.85,211.843,208.05,3.465,4.449,3.792,76.206,0.105,0.423,0.577,0.537,Descendo,-0.066,Subindo,0.0,18.261,1.74679,1.38341,0.36338,-0.16,False,False,1.23394,0.71009,-8.215
Vendido,SOLUSDT,212.99,213.25,212.1,212.98,211.861,208.054,3.469,4.449,3.808,77.649,0.109,0.423,0.457,0.556,Subindo,-0.062,Subindo,3.457,0.0,1.75512,1.38492,0.3702,-0.145,False,False,1.26606,0.71009,-5.826
Vendido,SOLUSDT,212.78,213.25,212.1,212.79,211.834,208.049,3.463,4.449,3.785,75.476,0.101,0.423,0.476,0.529,Descendo,-0.067,Descendo,0.0,4.884,1.72179,1.37886,0.34293,-0.208,False,False,1.26606,0.71009,-5.826
Vendido,SOLUSDT,212.95,213.25,212.1,212.95,211.857,208.053,3.468,4.449,3.804,77.332,0.107,0.423,0.449,0.551,Subindo,-0.063,Subindo,4.324,0.0,1.74679,1.38341,0.36338,-0.16,False,False,1.26606,0.71009,-5.826
Vendido,SOLUSDT,212.9,213.25,212.1,212.89,211.849,208.051,3.466,4.449,3.797,76.67,0.105,0.423,0.471,0.543,Descendo,-0.065,Descendo,0.0,1.554,1.74262,1.38265,0.35997,-0.168,False,False,1.26606,0.71009,-5.826
Vendido,SOLUSDT,211.89,213.25,211.93,211.93,211.711,208.028,3.435,4.448,3.684,54.372,0.053,0.423,0.463,0.406,Descendo,-0.089,Descendo,0.0,25.263,1.51762,1.34174,0.17588,-0.594,False,False,1.26606,0.73945,-5.826
Vendido,SOLUSDT,211.5,213.25,211.4,211.5,211.65,208.017,3.423,4.448,3.633,42.592,0.037,0.423,0.326,0.344,Descendo,-0.099,Descendo,0.0,15.141,1.43846,1.32735,0.11111,-0.743,False,False,1.26606,0.77431,-5.826
Vendido,SOLUSDT,210.9,213.25,210.72,210.91,211.566,208.002,3.409,4.448,3.564,32.832,0.014,0.423,0.264,0.26,Descendo,-0.114,Descendo,0.0,24.481,1.35304,1.31182,0.04122,-0.905,False,False,1.26606,0.8367,-5.826
Vendido,SOLUSDT,210.49,213.25,210.49,210.49,211.506,207.992,3.4,4.448,3.514,28.227,-0.012,0.423,0.18,0.2,Descendo,-0.125,Descendo,0.0,23.077,1.23429,1.29023,-0.05594,-1.129,False,True,1.26606,0.86606,-5.826
Vendido,SOLUSDT,210.83,213.25,210.4,210.87,211.56,208.001,3.408,4.448,3.559,32.329,0.005,0.423,0.12,0.254,Subindo,-0.115,Subindo,27.143,0.0,1.29054,1.30046,-0.00991,-1.023,False,True,1.26606,0.86606,-5.826
Vendido,SOLUSDT,210.27,213.25,210.08,210.23,211.469,207.985,3.396,4.447,3.484,25.972,-0.024,0.423,0.174,0.163,Descendo,-0.131,Descendo,0.0,35.955,1.18637,1.28152,-0.09514,-1.22,False,True,1.26606,0.89541,-5.826
Vendido,SOLUSDT,210.33,213.25,209.99,210.24,211.47,207.985,3.396,4.447,3.485,26.052,-0.015,0.423,0.083,0.164,Subindo,-0.131,Subindo,0.877,0.0,1.20929,1.28568,-0.07639,-1.177,False,True,1.26606,0.90367,-5.826
Vendido,SOLUSDT,211.54,211.56,210.35,211.52,211.679,207.883,3.211,4.463,3.796,53.145,-0.083,0.423,0.084,0.191,Subindo,-0.106,Subindo,16.522,0.0,1.11807,1.25676,-0.13869,1.043,False,False,0.90995,0.98669,-28.128
Vendido,SOLUSDT,210.88,211.77,210.35,210.92,211.593,207.868,3.195,4.462,3.725,42.508,-0.117,0.423,0.111,0.106,Descendo,-0.12,Descendo,0.0,44.776,0.98682,1.23289,-0.24607,2.626,False,False,0.92639,0.98669,-26.829
Vendido,SOLUSDT,210.64,211.77,210.35,210.64,211.553,207.861,3.189,4.462,3.692,35.696,-0.13,0.423,0.026,0.066,Descendo,-0.128,Descendo,0.0,37.838,0.92432,1.22153,-0.29721,3.379,False,False,0.92639,0.98669,-26.829
Vendido,SOLUSDT,210.86,211.77,210.35,210.8,211.576,207.865,3.193,4.462,3.711,39.774,-0.118,0.423,-0.014,0.089,Subindo,-0.124,Subindo,34.783,0.0,0.96599,1.22911,-0.26312,2.877,False,False,0.92639,0.98669,-26.829
Vendido,SOLUSDT,210.21,211.77,210.09,210.25,211.497,207.851,3.181,4.462,3.646,25.696,-0.148,0.423,0.009,0.01,Descendo,-0.137,Descendo,0.0,88.71,0.81182,1.20108,-0.38926,4.735,False,False,0.92639,1.00705,-26.829
Vendido,SOLUSDT,209.51,211.77,209.35,209.54,211.396,207.833,3.169,4.461,3.562,19.411,-0.175,0.423,-0.07,-0.091,Descendo,-0.155,Descendo,0.0,1014.286,0.70349,1.18138,-0.47789,6.041,False,False,0.92639,1.065,-26.829
Vendido,SOLUSDT,209.62,211.77,209.35,209.63,211.409,207.836,3.17,4.462,3.573,20.032,-0.177,0.423,-0.171,-0.079,Subindo,-0.153,Subindo,14.062,0.0,0.70974,1.18251,-0.47278,5.966,False,False,0.92639,1.065,-26.829
Vendido,SOLUSDT,209.94,211.77,209.35,209.94,211.453,207.843,3.175,4.462,3.61,22.513,-0.161,0.423,-0.159,-0.034,Subindo,-0.145,Subindo,56.364,0.0,0.50742,1.07,-0.56258,0.351,False,False,0.8603,1.03157,-7.134
Vendido,SOLUSDT,210.72,210.84,209.93,210.69,211.377,207.75,3.029,4.478,3.627,46.632,-0.4,0.423,-0.114,-0.074,Descendo,-0.093,Subindo,0.0,116.667,0.6595,1.09765,-0.43815,0.052,False,False,0.92265,1.03157,-0.404
Vendido,SOLUSDT,211.28,211.34,209.93,211.33,211.469,207.766,3.047,4.478,3.702,57.738,-0.375,0.423,-0.154,0.017,Subindo,-0.077,Subindo,123.077,0.0,0.75534,1.11507,-0.35974,-0.136,False,False,0.96212,1.03157,3.856
Vendido,SOLUSDT,211.34,211.34,209.93,211.33,211.469,207.766,3.047,4.478,3.702,57.738,-0.368,0.423,-0.063,0.017,Subindo,-0.077,Descendo,0.0,0.0,0.77409,1.11848,-0.3444,-0.173,False,False,0.96448,1.03157,4.112
Vendido,SOLUSDT,211.57,211.6,209.93,211.57,211.503,207.772,3.054,4.479,3.731,60.798,-0.358,0.423,-0.063,0.051,Subindo,-0.071,Subindo,200.0,0.0,0.83659,1.12985,-0.29326,-0.296,False,False,0.98343,1.03157,6.157
Vendido,SOLUSDT,211.22,211.61,209.93,211.26,211.459,207.764,3.045,4.478,3.694,56.754,-0.37,0.423,-0.029,0.007,Descendo,-0.079,Descendo,0.0,86.111,0.79284,1.12189,-0.32905,-0.21,False,False,0.98343,1.03157,6.157
Vendido,SOLUSDT,211.22,211.66,209.93,211.22,211.453,207.763,3.044,4.478,3.689,56.171,-0.373,0.423,-0.073,0.001,Descendo,-0.08,Descendo,0.0,80.0,0.77409,1.11848,-0.3444,-0.173,False,False,0.98737,1.03157,6.583
Vendido,SOLUSDT,211.5,211.66,209.93,211.53,211.497,207.771,3.053,4.479,3.726,60.319,-0.361,0.423,-0.079,0.046,Subindo,-0.072,Subindo,3100.0,0.0,0.80534,1.12416,-0.31883,-0.235,False,False,0.98737,1.03157,6.583
Vendido,SOLUSDT,211.44,211.66,209.93,211.44,211.484,207.769,3.05,4.479,3.715,59.198,-0.365,0.423,-0.034,0.033,Descendo,-0.074,Descendo,0.0,28.125,0.79075,1.12151,-0.33076,-0.206,False,False,0.98737,1.03157,6.583
Vendido,SOLUSDT,211.06,211.66,209.93,211.17,211.446,207.762,3.042,4.478,3.683,55.419,-0.38,0.423,-0.047,-0.006,Descendo,-0.081,Descendo,0.0,117.391,0.74284,1.1128,-0.36996,-0.112,False,False,0.98737,1.03157,6.583
Vendido,SOLUSDT,211.14,211.66,209.93,211.15,211.443,207.762,3.042,4.478,3.681,55.111,-0.374,0.423,-0.086,-0.009,Descendo,-0.081,Descendo,0.0,50.0,0.75742,1.11545,-0.35803,-0.14,False,False,0.98737,1.03157,6.583
Vendido,SOLUSDT,212.0,212.03,209.93,211.98,211.561,207.782,3.068,4.479,3.779,65.112,-0.331,0.423,-0.089,0.11,Subindo,-0.061,Subindo,1383.333,0.0,0.95117,1.15068,-0.19951,-0.521,False,False,1.02684,1.03157,10.843
Vendido,SOLUSDT,212.0,212.35,209.93,211.97,211.56,207.782,3.068,4.479,3.778,65.018,-0.339,0.423,0.03,0.109,Descendo,-0.061,Descendo,0.0,1.299,0.9095,1.1431,-0.2336,-0.439,False,False,1.04183,1.03157,12.461
Vendido,SOLUSDT,211.92,212.03,211.59,211.86,211.657,207.739,2.995,4.498,3.918,62.398,-0.363,0.423,0.029,0.099,Descendo,-0.043,Subindo,0.0,9.211,0.92416,1.10361,-0.17944,-0.226,False,False,0.92353,0.92059,-11.355
Vendido,SOLUSDT,213.5,213.63,211.59,213.56,211.9,207.782,3.066,4.5,4.119,78.712,-0.285,0.423,0.019,0.341,Subindo,-0.0,Subindo,246.377,0.0,1.31166,1.17406,0.1376,-1.593,True,False,1.04559,0.92059,0.361
Vendido,SOLUSDT,215.65,215.77,211.59,215.77,212.216,207.837,3.191,4.503,4.379,86.203,-0.182,0.423,0.261,0.657,Subindo,0.055,Subindo,92.469,0.0,1.70958,1.24641,0.46317,-2.997,True,False,1.20441,0.92059,15.605
Vendido,SOLUSDT,216.0,215.85,211.59,215.44,212.169,207.828,3.17,4.503,4.34,85.438,-0.175,0.423,0.577,0.61,Descendo,0.047,Descendo,0.0,7.174,1.74916,1.25361,0.49556,-3.137,True,False,1.21838,0.92059,16.946
Vendido,SOLUSDT,215.38,216.04,211.59,215.56,212.186,207.832,3.177,4.503,4.354,85.726,-0.199,0.423,0.53,0.627,Subindo,0.05,Subindo,2.81,0.0,1.66375,1.23808,0.42567,-2.836,True,False,1.21838,0.92059,16.946
Vendido,SOLUSDT,215.04,216.04,211.59,215.03,212.11,207.818,3.145,4.502,4.292,84.36,-0.229,0.423,0.547,0.551,Descendo,0.036,Descendo,0.0,12.073,1.53458,1.21459,0.31999,-2.38,True,False,1.21838,0.92059,16.946
Vendido,SOLUSDT,215.25,216.04,211.59,215.07,212.116,207.819,3.148,4.502,4.296,84.472,-0.203,0.423,0.471,0.557,Subindo,0.037,Subindo,1.036,0.0,1.6575,1.23694,0.42056,-2.814,True,False,1.21838,0.92059,16.946
Vendido,SOLUSDT,215.31,216.04,211.59,215.3,212.149,207.825,3.161,4.502,4.324,85.087,-0.078,0.423,0.477,0.59,Subindo,0.043,Subindo,5.897,0.0,2.00402,1.3699,0.63412,0.648,False,False,1.14848,0.78825,-5.737
Vendido,SOLUSDT,214.71,215.64,214.6,214.79,212.41,207.868,3.241,4.529,4.542,77.467,-0.106,0.424,0.51,0.284,Descendo,0.047,Subindo,0.0,51.816,1.85193,1.34225,0.50968,0.325,False,False,1.16398,0.82376,-4.465
Vendido,SOLUSDT,214.0,215.64,214.02,214.02,212.3,207.848,3.201,4.528,4.452,65.261,-0.14,0.424,0.204,0.174,Descendo,0.027,Descendo,0.0,38.693,1.71652,1.31763,0.39889,0.037,False,False,1.16398,0.8683,-4.465
Vendido,SOLUSDT,213.85,215.64,213.09,213.83,212.273,207.844,3.192,4.527,4.429,62.818,-0.154,0.424,0.094,0.147,Descendo,0.023,Descendo,0.0,15.574,1.6436,1.30437,0.33923,-0.118,False,False,1.16398,0.92124,-4.465
Vendido,SOLUSDT,214.24,215.64,213.09,214.16,212.32,207.852,3.208,4.528,4.468,67.186,-0.113,0.424,0.067,0.194,Subindo,0.031,Subindo,32.039,0.0,1.79985,1.33278,0.46707,0.214,False,False,1.16398,0.92124,-4.465
Vendido,SOLUSDT,214.07,215.64,213.09,214.14,212.317,207.851,3.207,4.528,4.466,66.904,-0.144,0.424,0.114,0.191,Descendo,0.03,Descendo,0.0,1.471,1.67693,1.31043,0.3665,-0.047,False,False,1.16398,0.92124,-4.465
Vendido,SOLUSDT,214.32,215.64,213.09,214.46,212.363,207.859,3.224,4.528,4.504,71.718,-0.126,0.424,0.111,0.237,Subindo,0.038,Subindo,23.881,0.0,1.79152,1.33126,0.46025,0.196,False,False,1.16398,0.92124,-4.465
Vendido,SOLUSDT,215.35,215.64,213.09,215.27,212.479,207.88,3.269,4.529,4.599,85.176,-0.079,0.424,0.157,0.353,Subindo,0.059,Subindo,48.795,0.0,1.96443,1.3627,0.60173,0.564,False,False,1.16398,0.92124,-4.465
Vendido,SOLUSDT,214.58,215.64,213.09,214.58,212.38,207.862,3.23,4.528,4.518,73.707,-0.116,0.424,0.273,0.254,Descendo,0.041,Descendo,0.0,27.935,1.87277,1.34604,0.52673,0.369,False,False,1.16398,0.92124,-4.465
Vendido,SOLUSDT,214.76,215.64,213.09,214.76,212.406,207.867,3.24,4.529,4.539,76.907,-0.112,0.424,0.174,0.28,Subindo,0.046,Subindo,10.112,0.0,1.84152,1.34035,0.50116,0.303,False,False,1.16398,0.92124,-4.465
Vendido,SOLUSDT,214.27,215.64,213.09,214.26,212.334,207.854,3.213,4.528,4.48,68.631,-0.13,0.424,0.2,0.209,Descendo,0.033,Descendo,0.0,25.51,1.77693,1.32861,0.44832,0.165,False,False,1.16398,0.92124,-4.465
Vendido,SOLUSDT,214.23,215.64,213.09,214.3,212.34,207.855,3.215,4.528,4.485,69.227,-0.13,0.424,0.129,0.214,Subindo,0.034,Subindo,2.74,0.0,1.75818,1.3252,0.43298,0.125,False,False,1.16398,0.92124,-4.465
Vendido,SOLUSDT,214.46,214.54,214.17,214.51,212.614,208.008,3.38,4.552,4.606,70.866,-0.064,0.425,0.134,0.283,Subindo,0.155,Subindo,32.0,0.0,1.94566,1.43956,0.50609,0.146,False,False,1.11422,0.83403,-4.275
Vendido,SOLUSDT,214.18,215.2,214.12,214.16,212.564,208.0,3.363,4.552,4.565,66.624,-0.092,0.425,0.203,0.233,Descendo,0.146,Descendo,0.0,17.677,1.76857,1.40736,0.36121,-0.182,False,False,1.12552,0.84176,-3.304
Vendido,SOLUSDT,213.03,215.2,212.73,213.07,212.409,207.972,3.316,4.551,4.436,49.662,-0.138,0.425,0.153,0.077,Descendo,0.119,Descendo,0.0,66.871,1.56649,1.37062,0.19587,-0.556,False,False,1.12552,0.91969,-3.304
Vendido,SOLUSDT,212.45,215.2,212.17,212.4,212.313,207.956,3.291,4.55,4.357,42.941,-0.169,0.425,-0.003,-0.019,Descendo,0.102,Descendo,0.0,124.074,1.39357,1.33918,0.05439,-0.877,False,False,1.12552,0.953,-3.304
Vendido,SOLUSDT,212.71,215.2,211.98,212.71,212.357,207.964,3.302,4.55,4.394,45.81,-0.152,0.425,-0.099,0.026,Subindo,0.11,Subindo,238.462,0.0,1.47899,1.35471,0.12428,-0.719,False,False,1.12552,0.96431,-3.304
Vendido,SOLUSDT,212.88,215.2,211.98,212.87,212.38,207.968,3.308,4.55,4.412,47.445,-0.154,0.425,-0.054,0.049,Subindo,0.114,Subindo,88.889,0.0,1.49566,1.35774,0.13791,-0.688,False,False,1.12552,0.96431,-3.304
Vendido,SOLUSDT,213.69,215.2,211.98,213.77,212.509,207.99,3.345,4.551,4.519,59.369,-0.115,0.425,-0.031,0.177,Subindo,0.136,Subindo,264.706,0.0,1.61857,1.38009,0.23848,-0.46,False,False,1.12552,0.96431,-3.304
Vendido,SOLUSDT,213.44,215.2,211.98,213.48,212.467,207.983,3.333,4.551,4.484,54.921,-0.124,0.425,0.097,0.136,Descendo,0.129,Descendo,0.0,23.387,1.61857,1.38009,0.23848,-0.46,False,False,1.12552,0.96431,-3.304
Vendido,SOLUSDT,213.67,215.2,211.98,213.6,212.484,207.986,3.338,4.551,4.499,56.678,-0.101,0.425,0.056,0.153,Subindo,0.132,Subindo,12.632,0.0,1.69149,1.39335,0.29814,-0.325,False,False,1.12552,0.96431,-3.304
Vendido,SOLUSDT,213.53,215.2,211.98,213.63,212.489,207.986,3.339,4.551,4.502,57.135,-0.117,0.425,0.073,0.157,Subindo,0.133,Subindo,2.804,0.0,1.64566,1.38502,0.26064,-0.41,False,False,1.12552,0.96431,-3.304
Vendido,SOLUSDT,213.07,215.2,211.98,213.08,212.41,207.973,3.317,4.551,4.437,49.778,-0.142,0.425,0.077,0.079,Descendo,0.119,Descendo,0.0,50.0,1.51649,1.36153,0.15496,-0.649,False,False,1.12552,0.96431,-3.304
Vendido,SOLUSDT,212.13,215.2,211.98,212.17,212.28,207.95,3.284,4.55,4.33,41.035,-0.194,0.425,-0.001,-0.051,Descendo,0.096,Descendo,0.0,165.455,1.29774,1.32176,-0.02402,-1.054,False,True,1.12552,0.97204,-3.304
Vendido,SOLUSDT,212.79,212.77,212.18,212.77,212.37,208.165,3.313,4.559,4.205,49.677,-0.335,0.425,-0.131,0.087,Subindo,0.214,Subindo,269.444,0.0,1.23089,1.31422,-0.08333,-4.279,False,True,0.98753,0.8813,-12.26
Vendido,SOLUSDT,213.0,213.25,212.18,213.01,212.404,208.171,3.321,4.559,4.234,52.511,-0.346,0.425,0.007,0.121,Subindo,0.22,Subindo,39.344,0.0,1.14339,1.29832,-0.15493,-7.097,False,True,1.0,0.8813,-11.152
Vendido,SOLUSDT,210.98,213.25,210.6,210.86,212.097,208.117,3.258,4.557,3.98,29.71,-0.444,0.425,0.041,-0.186,Descendo,0.167,Descendo,0.0,252.941,0.76214,1.229,-0.46686,-19.372,False,True,1.0,0.96748,-11.152
Vendido,SOLUSDT,210.75,213.25,209.78,210.79,212.087,208.115,3.256,4.557,3.972,29.281,-0.436,0.425,-0.266,-0.196,Descendo,0.165,Descendo,0.0,5.385,0.79131,1.2343,-0.44299,-18.433,False,True,1.0,1.01138,-11.152
Vendido,SOLUSDT,211.98,213.25,209.78,211.92,212.249,208.144,3.285,4.558,4.105,38.197,-0.387,0.425,-0.276,-0.034,Subindo,0.193,Subindo,82.482,0.0,1.04131,1.27975,-0.23845,-10.383,False,True,1.0,1.01138,-11.152
Vendido,SOLUSDT,212.74,213.25,209.78,212.77,212.37,208.165,3.313,4.559,4.205,49.677,-0.343,0.425,-0.114,0.087,Subindo,0.214,Subindo,354.167,0.0,1.16006,1.30135,-0.14129,-6.56,False,True,1.0,1.01138,-11.152
Vendido,SOLUSDT,213.09,213.25,209.78,213.03,212.407,208.171,3.322,4.559,4.236,52.733,-0.344,0.425,0.007,0.124,Subindo,0.221,Subindo,42.623,0.0,1.15381,1.30021,-0.1464,-6.761,False,True,1.0,1.01138,-11.152
Vendido,SOLUSDT,212.22,213.25,209.78,212.14,212.28,208.149,3.292,4.558,4.131,40.604,-0.37,0.425,0.044,-0.003,Descendo,0.198,Descendo,0.0,102.299,1.05797,1.28279,-0.22481,-9.847,False,True,1.0,1.01138,-11.152
Vendido,SOLUSDT,212.9,213.25,209.78,212.85,212.381,208.167,3.316,4.559,4.215,50.659,-0.34,0.425,-0.083,0.099,Subindo,0.216,Subindo,3550.0,0.0,1.20797,1.31006,-0.10208,-5.017,False,True,1.0,1.01138,-11.152
Vendido,SOLUSDT,213.01,213.25,209.78,213.01,212.404,208.171,3.321,4.559,4.234,52.511,-0.339,0.425,0.019,0.121,Subindo,0.22,Subindo,23.188,0.0,1.21631,1.31157,-0.09527,-4.749,False,True,1.0,1.01138,-11.152
Vendido,SOLUSDT,212.89,213.56,209.78,212.94,212.394,208.169,3.319,4.559,4.225,51.718,-0.327,0.425,0.041,0.111,Descendo,0.219,Descendo,0.0,8.235,1.24131,1.31612,-0.07481,-3.944,False,True,1.0168,1.01138,-9.659
Vendido,SOLUSDT,212.79,213.56,209.78,212.85,212.381,208.167,3.316,4.559,4.215,50.659,-0.343,0.425,0.031,0.099,Descendo,0.216,Descendo,0.0,11.538,1.16422,1.3021,-0.13788,-6.426,False,True,1.0168,1.01138,-9.659
Vendido,SOLUSDT,212.22,212.51,212.15,212.32,212.609,208.385,3.267,4.553,4.223,42.999,-0.342,0.425,0.019,0.28,Subindo,0.228,Subindo,184.058,0.0,0.88418,1.21992,-0.33574,0.952,False,False,1.03901,0.85556,2.184
Vendido,SOLUSDT,212.3,212.51,211.86,212.09,212.576,208.38,3.26,4.553,4.196,39.562,-0.325,0.425,0.2,0.247,Descendo,0.222,Descendo,0.0,11.735,0.95085,1.23204,-0.28119,0.635,False,False,1.04112,0.86769,2.391
Vendido,SOLUSDT,212.94,213.14,211.86,213.02,212.709,208.403,3.29,4.554,4.306,55.44,-0.309,0.425,0.167,0.38,Subindo,0.245,Subindo,53.757,0.0,1.03002,1.24643,-0.21642,0.258,False,False,1.07222,0.86769,5.45
Vendido,SOLUSDT,213.48,213.5,211.86,213.46,212.771,208.414,3.307,4.554,4.358,61.095,-0.294,0.425,0.3,0.443,Subindo,0.256,Subindo,16.541,0.0,1.05918,1.25174,-0.19255,0.12,False,False,1.0912,0.86769,7.317
Vendido,SOLUSDT,213.84,213.95,211.86,213.91,212.836,208.425,3.325,4.554,4.411,65.564,-0.266,0.425,0.363,0.507,Subindo,0.268,Subindo,14.516,0.0,1.15293,1.26878,-0.11585,-0.326,False,False,1.11492,0.86769,9.649
Vendido,SOLUSDT,213.94,214.08,211.86,213.91,212.836,208.425,3.325,4.554,4.411,65.564,-0.258,0.425,0.427,0.507,Subindo,0.268,Subindo,0.0,0.0,1.19043,1.2756,-0.08517,-0.505,False,False,1.12177,0.86769,10.323
Vendido,SOLUSDT,213.62,214.08,211.86,213.57,212.787,208.416,3.311,4.554,4.371,62.291,-0.272,0.425,0.427,0.459,Descendo,0.259,Descendo,0.0,9.577,1.15502,1.26916,-0.11414,-0.336,False,False,1.12177,0.86769,10.323
Vendido,SOLUSDT,214.19,214.23,211.86,214.18,212.874,208.432,3.337,4.555,4.443,67.784,-0.235,0.425,0.379,0.546,Subindo,0.274,Subindo,19.003,0.0,1.30502,1.29643,0.00858,-1.05,True,False,1.13864,0.86769,11.982
Vendido,SOLUSDT,214.52,214.47,211.86,214.47,212.916,208.439,3.35,4.555,4.477,69.871,-0.228,0.425,0.466,0.587,Subindo,0.282,Subindo,7.592,0.0,1.36335,1.30704,0.05631,-1.327,True,False,1.14602,0.86769,12.708
Vendido,SOLUSDT,214.35,214.95,211.86,214.41,212.907,208.438,3.347,4.555,4.47,69.462,-0.238,0.425,0.507,0.579,Descendo,0.28,Descendo,0.0,1.46,1.34252,1.30325,0.03926,-1.228,True,False,1.16763,0.86769,14.834
Vendido,SOLUSDT,214.89,214.95,211.86,214.88,212.974,208.449,3.369,4.556,4.525,72.399,-0.208,0.425,0.499,0.646,Subindo,0.292,Subindo,11.605,0.0,1.44877,1.32257,0.1262,-1.734,True,False,1.16816,0.86769,14.886
Vendido,SOLUSDT,214.01,214.97,211.86,213.95,212.841,208.426,3.327,4.555,4.415,65.912,-0.249,0.425,0.566,0.513,Descendo,0.269,Descendo,0.0,20.575,1.24877,1.28621,-0.03744,-0.782,False,False,1.16869,0.86769,14.938
Vendido,SOLUSDT,213.96,214.05,213.79,213.98,213.406,208.674,3.354,4.541,4.731,66.711,-0.049,0.426,0.433,0.579,Subindo,0.251,Descendo,12.813,0.0,1.25265,1.27639,-0.02374,-0.59,False,False,1.08647,0.80366,-7.035
Vendido,SOLUSDT,213.85,214.05,213.41,213.85,213.387,208.671,3.349,4.541,4.716,65.028,-0.065,0.426,0.499,0.56,Descendo,0.248,Descendo,0.0,3.21,1.20682,1.26805,-0.06124,0.058,False,False,1.08647,0.82299,-7.035
Vendido,SOLUSDT,214.57,214.54,213.41,214.54,213.486,208.688,3.378,4.542,4.797,72.427,-0.025,0.426,0.48,0.659,Subindo,0.265,Subindo,17.602,0.0,1.39223,1.30177,0.09047,-2.563,True,False,1.11597,0.82299,-4.511
Vendido,SOLUSDT,214.59,214.76,213.41,214.6,213.494,208.69,3.381,4.542,4.804,72.925,-0.021,0.426,0.579,0.667,Subindo,0.266,Subindo,1.302,0.0,1.39223,1.30177,0.09047,-2.563,True,False,1.12258,0.82299,-3.945
Vendido,SOLUSDT,215.7,216.13,213.41,215.61,213.639,208.715,3.429,4.543,4.923,79.238,0.023,0.426,0.587,0.811,Subindo,0.292,Subindo,21.627,0.0,1.58807,1.33737,0.25069,-5.33,True,False,1.19227,0.82299,2.018
Vendido,SOLUSDT,215.74,216.13,213.41,215.75,213.659,208.719,3.437,4.543,4.94,79.888,0.028,0.426,0.731,0.831,Subindo,0.295,Subindo,2.465,0.0,1.60473,1.3404,0.26433,-5.566,True,False,1.19227,0.82299,2.018
Vendido,SOLUSDT,216.06,216.33,213.41,216.08,213.706,208.727,3.454,4.544,4.979,81.271,0.047,0.426,0.751,0.879,Subindo,0.303,Subindo,5.67,0.0,1.69015,1.35593,0.33422,-6.773,True,False,1.20244,0.82299,2.888
Vendido,SOLUSDT,216.12,216.33,213.41,216.19,213.721,208.73,3.46,4.544,4.992,81.69,0.054,0.426,0.799,0.894,Subindo,0.306,Subindo,1.789,0.0,1.72973,1.36313,0.3666,-7.332,True,False,1.20244,0.82299,2.888
Vendido,SOLUSDT,215.9,216.33,213.41,215.74,213.657,208.718,3.436,4.543,4.939,79.843,0.027,0.426,0.814,0.83,Descendo,0.295,Descendo,0.0,7.189,1.5839,1.33661,0.24729,-5.271,True,False,1.20244,0.82299,2.888
Vendido,SOLUSDT,216.16,216.33,213.41,216.19,213.721,208.73,3.46,4.544,4.992,81.69,0.057,0.426,0.75,0.894,Subindo,0.306,Subindo,7.745,0.0,1.7339,1.36389,0.37001,-7.391,True,False,1.20244,0.82299,2.888
Vendido,SOLUSDT,216.47,216.74,213.41,216.46,213.76,208.736,3.475,4.544,5.024,82.644,0.068,0.426,0.814,0.933,Subindo,0.313,Subindo,4.313,0.0,1.77973,1.37222,0.40751,-8.039,True,False,1.2233,0.82299,4.673
Vendido,SOLUSDT,215.67,216.74,213.41,215.82,213.669,208.72,3.44,4.543,4.948,80.198,0.034,0.426,0.853,0.841,Descendo,0.297,Descendo,0.0,9.801,1.61932,1.34305,0.27626,-5.772,True,False,1.2233,0.82299,4.673
Vendido,SOLUSDT,215.81,215.91,215.65,215.86,214.201,208.948,3.593,4.531,5.254,80.811,0.195,0.427,0.761,0.557,Descendo,0.231,Descendo,0.0,33.786,1.80915,1.42594,0.38321,0.44,False,False,0.99465,0.80263,-18.691
